id,name,image,model,categoryId,price,description,rating,origin,prepTime,availability,dietary,calories,protein,carbs,fats,flavorProfile,spiceLevel,ingredients,servingSize,tags,price_LKR,price_USD,Gluten-Free,Vegan,Vegetarian,tag_american,tag_appetizer,tag_beans,tag_bread,tag_burger,tag_cheesy,tag_chinese,tag_chocolate,tag_cocktail,tag_coconut,tag_coffee,tag_cold,tag_condiment,tag_cookies,tag_cooling,tag_corn,tag_creamy,tag_crispy,tag_curry,tag_custard,tag_dessert,tag_dip,tag_dumplings,tag_fast food,tag_floral,tag_fried,tag_fries,tag_fritters,tag_fruity,tag_fudge,tag_gluten-free,tag_grain,tag_greens,tag_grilled,tag_hearty,tag_herbal,tag_hot,tag_ice cream,tag_iced,tag_indian,tag_italian,tag_juice,tag_lemonade,tag_lentils,tag_milk,tag_milky,tag_mushrooms,tag_noodles,tag_pasta,tag_pastry,tag_pie,tag_potatoes,tag_pudding,tag_refreshing,tag_rice,tag_salad,tag_savory,tag_seafood,tag_short eats,tag_snack,tag_soda,tag_spiced,tag_spicy,tag_sri lankan,tag_steak,tag_steamed,tag_stir-fry,tag_street food,tag_sweet,tag_syrup,tag_tangy,tag_tea,tag_thai,tag_tropical,tag_vegan,tag_vegetarian,tag_wafers,tag_yogurt,flavor_Bitter,flavor_Citrus,flavor_Creamy,flavor_Earthy,flavor_Floral,flavor_Fresh,flavor_Herbal,flavor_Neutral,flavor_Savory,flavor_Spicy,flavor_Sweet,flavor_Sweet-Savory,flavor_Sweet-Sour,flavor_Sweet-Spicy,flavor_Sweet-Tart,flavor_Tangy,spiceLevel_encoded,origin_American,origin_Chinese,origin_Chinese-American,origin_Indian,origin_Italian,origin_Sri Lankan,origin_Thai
161,Limoncello Spritz,/foodImages/limoncello_spritz.jpeg,/models/limoncello_spritz.glb,6,"{'LKR': 300, 'USD': 1.0}",Lemon liqueur with sparkling water,4.7,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",120,0,15,0,Citrus,Mild,"limoncello, sparkling water, lemon",1 glass,"['italian', 'cocktail', 'refreshing']",300.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,True,False,False
162,Sugarcane Juice,/foodImages/sugarcane_juice.jpeg,/models/sugarcane_juice.glb,6,"{'LKR': 150, 'USD': 0.5}",Freshly pressed sugarcane juice,4.6,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet,Mild,"sugarcane, lime",1 glass,"['thai', 'juice', 'refreshing']",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,True
163,Chrysanthemum Tea,/foodImages/chrysanthemum_tea.jpeg,/models/chrysanthemum_tea.glb,6,"{'LKR': 120, 'USD': 0.4}",Floral herbal tea,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",0,0,0,0,Floral,Mild,"chrysanthemum flowers, water",1 cup,"['chinese', 'tea', 'herbal']",120.0,0.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False
164,Woodapple Juice,/foodImages/woodapple_juice.jpeg,/models/woodapple_juice.glb,6,"{'LKR': 150, 'USD': 0.5}",Tangy and sweet woodapple drink,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,1,25,0,Sweet-Tart,Mild,"woodapple, sugar, water",1 glass,"['sri lankan', 'juice', 'tropical']",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,True,False
165,Buttermilk,/foodImages/buttermilk.jpeg,/models/buttermilk.glb,6,"{'LKR': 120, 'USD': 0.4}",Spiced yogurt drink with curry leaves,4.5,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",80,3,10,3,Savory,Mild,"yogurt, water, curry leaves, spices",1 glass,"['indian', 'yogurt', 'savory']",120.0,0.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False
166,Sweet Tea,/foodImages/sweet_tea.jpeg,/models/sweet_tea.glb,6,"{'LKR': 150, 'USD': 0.5}",Chilled black tea with sugar,4.6,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet,Mild,"black tea, sugar, water, ice",1 glass,"['american', 'tea', 'cold']",150.0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,False,False
167,Americano,/foodImages/americano.jpeg,/models/americano.glb,6,"{'LKR': 180, 'USD': 0.6}",Espresso diluted with hot water,4.6,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",5,0,1,0,Bitter,Mild,"espresso, water",1 cup,"['italian', 'coffee', 'hot']",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,True,False,False
168,Lychee Juice,/foodImages/lychee_juice.jpeg,/models/lychee_juice.glb,6,"{'LKR': 200, 'USD': 0.67}",Sweet and floral lychee drink,4.7,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet,Mild,"lychee, water, sugar",1 glass,"['thai', 'juice', 'fruity']",200.0,0.67,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,True
169,Oolong Tea,/foodImages/oolong_tea.jpeg,/models/oolong_tea.glb,6,"{'LKR': 120, 'USD': 0.4}",Partially fermented tea with floral notes,4.6,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",0,0,0,0,Floral,Mild,"oolong tea leaves, water",1 cup,"['chinese', 'tea', 'hot']",120.0,0.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False
170,Tamarind Juice,/foodImages/tamarind_juice.jpeg,/models/tamarind_juice.glb,6,"{'LKR': 150, 'USD': 0.5}",Tangy and sweet tamarind drink,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet-Tart,Mild,"tamarind, sugar, water",1 glass,"['sri lankan', 'juice', 'refreshing']",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,True,False
171,Jal Jeera,/foodImages/jal_jeera.jpeg,/models/jal_jeera.glb,6,"{'LKR': 120, 'USD': 0.4}",Spiced cumin and mint drink,4.5,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",50,0,10,0,Spicy,Mild,"cumin, mint, tamarind, water",1 glass,"['indian', 'spiced', 'refreshing']",120.0,0.4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,False,False,False,True,False,False,False
172,Cola,/foodImages/cola.jpeg,/models/cola.glb,6,"{'LKR': 150, 'USD': 0.5}",Classic carbonated soft drink,4.5,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",140,0,35,0,Sweet,Mild,"carbonated water, sugar, flavorings",1 glass,"['american', 'soda', 'cold']",150.0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,False,False
173,Orzata,/foodImages/orzata.jpeg,/models/orzata.glb,6,"{'LKR': 180, 'USD': 0.6}",Sweet almond-flavored drink,4.6,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",120,0,30,0,Sweet,Mild,"almond syrup, water, ice",1 glass,"['italian', 'syrup', 'refreshing']",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,True,False,False
174,Pineapple Juice,/foodImages/pineapple_juice.jpeg,/models/pineapple_juice.glb,6,"{'LKR': 180, 'USD': 0.6}",Fresh and tropical pineapple juice,4.7,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,0,25,0,Sweet,Mild,"pineapple, water",1 glass,"['thai', 'juice', 'tropical']",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,True
175,Barley Water,/foodImages/barley_water.jpeg,/models/barley_water.glb,6,"{'LKR': 120, 'USD': 0.4}",Mildly sweet barley drink,4.5,Chinese,Medium (15–30 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,1,20,0,Neutral,Mild,"barley, water, sugar",1 glass,"['chinese', 'grain', 'refreshing']",120.0,0.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False
176,Pol Sambol,/foodImages/pol_sambol.jpeg,/models/pol_sambol.glb,7,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Spicy coconut relish with chili,4.7,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,1,5,7,Spicy,Hot,"coconut, chili, onion, lime",1 portion,"['sri lankan', 'condiment', 'spicy']",100.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,False,False,False,False,False,True,False
178,French Fries,/foodImages/french_fries.jpeg,/models/french_fries.glb,7,"{'LKR': 150, 'USD': 0.5}",Crispy golden potato fries,4.5,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan']",250,3,35,12,Savory,Mild,"potatoes, oil, salt",1 portion,"['american', 'fries', 'crispy']",150.0,0.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False
180,Som Tam,/foodImages/som_tam.jpeg,/models/som_tam.glb,7,"{'LKR': 180.0, 'USD': 0.6}",Spicy green papaya salad,4.7,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,2,15,2,Spicy,Hot,"papaya, chili, lime, peanuts",1 portion,"['thai', 'salad', 'spicy']",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,False,False,False,False,False,False,True
181,Stir-fried Vegetables,/foodImages/stir_fried_vegetables.jpeg,/models/stir_fried_vegetables.glb,7,"{'LKR': 150.0, 'USD': 0.5}",Mixed vegetables in soy sauce,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan']",100,3,15,5,Savory,Mild,"broccoli, carrots, soy sauce",1 portion,"['chinese', 'stir-fry', 'vegetarian']",150.0,0.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False
182,Lunu Miris,/foodImages/lunu_miris.jpeg,/models/lunu_miris.glb,7,"{'LKR': 80.0, 'USD': 0.26666666666666666}",Fiery onion and chili relish,4.6,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",50,1,5,3,Spicy,Hot,"onion, chili, salt, lime",1 portion,"['sri lankan', 'condiment', 'spicy']",80.0,0.26666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,False,False,False,False,False,True,False
184,Coleslaw,/foodImages/coleslaw.jpeg,/models/coleslaw.glb,7,"{'LKR': 120.0, 'USD': 0.4}",Creamy cabbage and carrot salad,4.5,American,Quick (under 15 min),In Stock,['Vegetarian'],150,2,10,12,Creamy,Mild,"cabbage, carrots, mayonnaise",1 portion,"['american', 'salad', 'creamy']",120.0,0.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False
185,Caprese Salad,/foodImages/caprese_salad.jpeg,/models/caprese_salad.glb,7,"{'LKR': 200.0, 'USD': 0.6666666666666666}","Tomato, mozzarella, and basil salad",4.7,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",180,8,5,14,Savory,Mild,"tomatoes, mozzarella, basil, olive oil",1 portion,"['italian', 'salad', 'vegetarian']",200.0,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,True,False,False
186,Larb,/foodImages/larb.jpeg,/models/larb.glb,7,"{'LKR': 180.0, 'USD': 0.6}",Spicy minced chicken salad,4.6,Thai,Quick (under 15 min),In Stock,['Gluten-Free'],150,12,5,8,Spicy,Hot,"chicken, lime, chili, mint",1 portion,"['thai', 'salad', 'spicy']",180.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,False,False,False,False,False,False,True
188,Mallum,/foodImages/mallum.jpeg,/models/mallum.glb,7,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Stir-fried greens with coconut,4.5,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,2,5,6,Savory,Mild,"greens, coconut, onion",1 portion,"['sri lankan', 'greens', 'vegetarian']",100.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False
189,Raita,/foodImages/raita.jpeg,/models/raita.glb,7,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Cooling yogurt with cucumber,4.5,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",80,3,5,4,Creamy,Mild,"yogurt, cucumber, cumin",1 portion,"['indian', 'yogurt', 'cooling']",100.0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False
190,Mac and Cheese,/foodImages/mac_and_cheese.jpeg,/models/mac_and_cheese.glb,7,"{'LKR': 200.0, 'USD': 0.6666666666666666}",Creamy macaroni with cheese,4.7,American,Medium (15–30 min),In Stock,['Vegetarian'],300,10,30,15,Creamy,Mild,"macaroni, cheese, milk",1 portion,"['american', 'pasta', 'cheesy']",200.0,0.6666666666666666,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False
191,Garlic Mushrooms,/foodImages/garlic_mushrooms.jpeg,/models/garlic_mushrooms.glb,7,"{'LKR': 180.0, 'USD': 0.6}",Sautéed mushrooms with garlic,4.6,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",120,3,5,10,Savory,Mild,"mushrooms, garlic, butter",1 portion,"['italian', 'mushrooms', 'vegetarian']",180.0,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,True,False,False
192,Yam Nuea,/foodImages/yam_nuea.jpeg,/models/yam_nuea.glb,7,"{'LKR': 200.0, 'USD': 0.6666666666666666}",Spicy beef salad with herbs,4.6,Thai,Quick (under 15 min),In Stock,['Gluten-Free'],150,12,5,8,Spicy,Hot,"beef, chili, lime, mint",1 portion,"['thai', 'salad', 'spicy']",200.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,False,False,False,False,False,False,True
193,Edamame,/foodImages/edamame.jpeg,/models/edamame.glb,7,"{'LKR': 150.0, 'USD': 0.5}",Steamed soybeans with salt,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,8,8,4,Savory,Mild,"soybeans, salt",1 portion,"['chinese', 'beans', 'vegetarian']",150.0,0.5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False
194,Gotu Kola Sambol,/foodImages/gotu_kola_sambol.jpeg,/models/gotu_kola_sambol.glb,7,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Fresh herb salad with coconut,4.5,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",60,1,5,4,Herbal,Mild,"gotu kola, coconut, lime",1 portion,"['sri lankan', 'salad', 'vegetarian']",100.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False
195,Papadum,/foodImages/papadum.jpeg,/models/papadum.glb,7,"{'LKR': 80.0, 'USD': 0.26666666666666666}",Crispy lentil wafers,4.5,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,3,15,3,Savory,Mild,"lentil flour, spices",2 pieces,"['indian', 'wafers', 'vegetarian']",80.0,0.26666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False
196,Mashed Potatoes,/foodImages/mashed_potatoes.jpeg,/models/mashed_potatoes.glb,7,"{'LKR': 150.0, 'USD': 0.5}",Creamy potatoes with butter,4.6,American,Medium (15–30 min),In Stock,['Vegetarian'],200,3,25,10,Creamy,Mild,"potatoes, butter, milk",1 portion,"['american', 'potatoes', 'creamy']",150.0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False
